t,x,theta,u
4.604,-0.0227956,0.00292696,-0.0333863
4.605,-0.0227705,0.00292373,-0.0333494
4.606,-0.0227455,0.00292051,-0.0333126
4.607,-0.0227205,0.0029173,-0.0332759
4.608,-0.0226955,0.00291408,-0.0332391
4.609,-0.0226706,0.00291087,-0.0332024
4.61,-0.0226456,0.00290767,-0.0331658
4.611,-0.0226207,0.00290446,-0.0331292
4.612,-0.0225959,0.00290127,-0.0330926
4.613,-0.022571,0.00289807,-0.0330561
4.614,-0.0225462,0.00289488,-0.0330196
4.615,-0.0225214,0.00289169,-0.0329832
4.616,-0.0224966,0.0028885,-0.0329467
4.617,-0.0224719,0.00288532,-0.0329104
4.618,-0.0224472,0.00288214,-0.032874
4.619,-0.0224225,0.00287897,-0.0328378
4.62,-0.0223979,0.0028758,-0.0328015
4.621,-0.0223732,0.00287263,-0.0327653
4.622,-0.0223486,0.00286947,-0.0327291
4.623,-0.0223241,0.0028663,-0.032693
4.624,-0.0222995,0.00286315,-0.0326569
4.625,-0.022275,0.00285999,-0.0326209
4.626,-0.0222505,0.00285684,-0.0325848
4.627,-0.022226,0.0028537,-0.0325489
4.628,-0.0222016,0.00285055,-0.0325129
4.629,-0.0221772,0.00284741,-0.032477
4.63,-0.0221528,0.00284427,-0.0324412
4.631,-0.0221285,0.00284114,-0.0324054
4.632,-0.0221041,0.00283801,-0.0323696
4.633,-0.0220798,0.00283488,-0.0323339
4.634,-0.0220556,0.00283176,-0.0322982
4.635,-0.0220313,0.00282864,-0.0322625
4.636,-0.0220071,0.00282552,-0.0322269
4.637,-0.0219829,0.00282241,-0.0321913
4.638,-0.0219587,0.0028193,-0.0321558
4.639,-0.0219346,0.00281619,-0.0321203
4.64,-0.0219105,0.00281309,-0.0320848
4.641,-0.0218864,0.00280999,-0.0320494
4.642,-0.0218623,0.0028069,-0.032014
4.643,-0.0218383,0.0028038,-0.0319787
4.644,-0.0218143,0.00280071,-0.0319433
4.645,-0.0217903,0.00279763,-0.0319081
4.646,-0.0217663,0.00279454,-0.0318729
4.647,-0.0217424,0.00279147,-0.0318377
4.648,-0.0217185,0.00278839,-0.0318025
4.649,-0.0216946,0.00278532,-0.0317674
4.65,-0.0216708,0.00278225,-0.0317323
4.651,-0.0216469,0.00277918,-0.0316973
4.652,-0.0216231,0.00277612,-0.0316623
4.653,-0.0215994,0.00277306,-0.0316273
4.654,-0.0215756,0.00277,-0.0315924
4.655,-0.0215519,0.00276695,-0.0315575
4.656,-0.0215282,0.0027639,-0.0315227
4.657,-0.0215045,0.00276086,-0.0314879
4.658,-0.0214809,0.00275781,-0.0314531
4.659,-0.0214573,0.00275477,-0.0314184
4.66,-0.0214337,0.00275174,-0.0313837
4.661,-0.0214101,0.0027487,-0.031349
4.662,-0.0213866,0.00274567,-0.0313144
4.663,-0.0213631,0.00274265,-0.0312798
4.664,-0.0213396,0.00273963,-0.0312453
4.665,-0.0213161,0.00273661,-0.0312108
4.666,-0.0212927,0.00273359,-0.0311763
4.667,-0.0212693,0.00273058,-0.0311419
4.668,-0.0212459,0.00272757,-0.0311075
4.669,-0.0212225,0.00272456,-0.0310732
4.67,-0.0211992,0.00272156,-0.0310388
4.671,-0.0211759,0.00271856,-0.0310046
4.672,-0.0211526,0.00271556,-0.0309703
4.673,-0.0211294,0.00271257,-0.0309361
4.674,-0.0211061,0.00270958,-0.030902
4.675,-0.0210829,0.00270659,-0.0308678
4.676,-0.0210598,0.00270361,-0.0308338
4.677,-0.0210366,0.00270063,-0.0307997
4.678,-0.0210135,0.00269765,-0.0307657
4.679,-0.0209904,0.00269468,-0.0307317
4.68,-0.0209673,0.00269171,-0.0306978
4.681,-0.0209443,0.00268874,-0.0306639
4.682,-0.0209212,0.00268578,-0.03063
4.683,-0.0208982,0.00268281,-0.0305962
4.684,-0.0208753,0.00267986,-0.0305624
4.685,-0.0208523,0.0026769,-0.0305286
4.686,-0.0208294,0.00267395,-0.0304949
4.687,-0.0208065,0.002671,-0.0304613
4.688,-0.0207836,0.00266806,-0.0304276
4.689,-0.0207608,0.00266512,-0.030394
4.69,-0.0207379,0.00266218,-0.0303604
4.691,-0.0207151,0.00265924,-0.0303269
4.692,-0.0206924,0.00265631,-0.0302934
4.693,-0.0206696,0.00265338,-0.03026
4.694,-0.0206469,0.00265046,-0.0302265
4.695,-0.0206242,0.00264754,-0.0301932
4.696,-0.0206015,0.00264462,-0.0301598
4.697,-0.0205789,0.0026417,-0.0301265
4.698,-0.0205563,0.00263879,-0.0300932
4.699,-0.0205337,0.00263588,-0.03006
4.7,-0.0205111,0.00263297,-0.0300268
4.701,-0.0204886,0.00263007,-0.0299936
4.702,-0.020466,0.00262717,-0.0299605
4.703,-0.0204435,0.00262427,-0.0299274
4.704,-0.0204211,0.00262138,-0.0298944
4.705,-0.0203986,0.00261849,-0.0298613
4.706,-0.0203762,0.0026156,-0.0298284
4.707,-0.0203538,0.00261272,-0.0297954
4.708,-0.0203314,0.00260984,-0.0297625
4.709,-0.0203091,0.00260696,-0.0297296
4.71,-0.0202867,0.00260408,-0.0296968
4.711,-0.0202644,0.00260121,-0.029664
4.712,-0.0202422,0.00259835,-0.0296312
4.713,-0.0202199,0.00259548,-0.0295985
4.714,-0.0201977,0.00259262,-0.0295658
4.715,-0.0201755,0.00258976,-0.0295332
4.716,-0.0201533,0.0025869,-0.0295005
4.717,-0.0201312,0.00258405,-0.0294679
4.718,-0.020109,0.0025812,-0.0294354
4.719,-0.0200869,0.00257835,-0.0294029
4.72,-0.0200649,0.00257551,-0.0293704
4.721,-0.0200428,0.00257267,-0.029338
4.722,-0.0200208,0.00256983,-0.0293056
4.723,-0.0199988,0.002567,-0.0292732
4.724,-0.0199768,0.00256417,-0.0292409
4.725,-0.0199548,0.00256134,-0.0292086
4.726,-0.0199329,0.00255852,-0.0291763
4.727,-0.019911,0.00255569,-0.0291441
4.728,-0.0198891,0.00255288,-0.0291119
4.729,-0.0198672,0.00255006,-0.0290797
4.73,-0.0198454,0.00254725,-0.0290476
4.731,-0.0198236,0.00254444,-0.0290155
4.732,-0.0198018,0.00254163,-0.0289835
4.733,-0.01978,0.00253883,-0.0289514
4.734,-0.0197583,0.00253603,-0.0289195
4.735,-0.0197366,0.00253323,-0.0288875
4.736,-0.0197149,0.00253044,-0.0288556
4.737,-0.0196932,0.00252765,-0.0288237
4.738,-0.0196716,0.00252486,-0.0287919
4.739,-0.0196499,0.00252207,-0.0287601
4.74,-0.0196283,0.00251929,-0.0287283
4.741,-0.0196068,0.00251651,-0.0286966
4.742,-0.0195852,0.00251374,-0.0286649
4.743,-0.0195637,0.00251096,-0.0286332
4.744,-0.0195422,0.00250819,-0.0286016
4.745,-0.0195207,0.00250543,-0.02857
4.746,-0.0194992,0.00250266,-0.0285384
4.747,-0.0194778,0.0024999,-0.0285069
4.748,-0.0194564,0.00249715,-0.0284754
4.749,-0.019435,0.00249439,-0.028444
4.75,-0.0194137,0.00249164,-0.0284125
4.751,-0.0193923,0.00248889,-0.0283812
4.752,-0.019371,0.00248615,-0.0283498
4.753,-0.0193497,0.0024834,-0.0283185
4.754,-0.0193285,0.00248066,-0.0282872
4.755,-0.0193072,0.00247793,-0.028256
4.756,-0.019286,0.00247519,-0.0282247
4.757,-0.0192648,0.00247246,-0.0281936
4.758,-0.0192436,0.00246974,-0.0281624
4.759,-0.0192225,0.00246701,-0.0281313
4.76,-0.0192013,0.00246429,-0.0281002
4.761,-0.0191802,0.00246157,-0.0280692
4.762,-0.0191592,0.00245886,-0.0280382
4.763,-0.0191381,0.00245614,-0.0280072
4.764,-0.0191171,0.00245343,-0.0279763
4.765,-0.0190961,0.00245073,-0.0279454
4.766,-0.0190751,0.00244802,-0.0279145
4.767,-0.0190541,0.00244532,-0.0278836
4.768,-0.0190332,0.00244263,-0.0278528
4.769,-0.0190122,0.00243993,-0.0278221
4.77,-0.0189913,0.00243724,-0.0277913
4.771,-0.0189705,0.00243455,-0.0277606
4.772,-0.0189496,0.00243186,-0.02773
4.773,-0.0189288,0.00242918,-0.0276993
4.774,-0.018908,0.0024265,-0.0276687
4.775,-0.0188872,0.00242382,-0.0276382
4.776,-0.0188665,0.00242115,-0.0276076
4.777,-0.0188457,0.00241848,-0.0275771
4.778,-0.018825,0.00241581,-0.0275467
4.779,-0.0188043,0.00241315,-0.0275162
4.78,-0.0187837,0.00241048,-0.0274858
4.781,-0.018763,0.00240782,-0.0274555
4.782,-0.0187424,0.00240517,-0.0274251
4.783,-0.0187218,0.00240251,-0.0273948
4.784,-0.0187012,0.00239986,-0.0273646
4.785,-0.0186807,0.00239721,-0.0273343
4.786,-0.0186601,0.00239457,-0.0273041
4.787,-0.0186396,0.00239193,-0.027274
4.788,-0.0186191,0.00238929,-0.0272438
4.789,-0.0185987,0.00238665,-0.0272137
4.79,-0.0185782,0.00238402,-0.0271837
4.791,-0.0185578,0.00238139,-0.0271536
4.792,-0.0185374,0.00237876,-0.0271236
4.793,-0.0185171,0.00237614,-0.0270937
4.794,-0.0184967,0.00237351,-0.0270637
4.795,-0.0184764,0.00237089,-0.0270338
4.796,-0.0184561,0.00236828,-0.027004
4.797,-0.0184358,0.00236566,-0.0269741
4.798,-0.0184155,0.00236305,-0.0269443
4.799,-0.0183953,0.00236045,-0.0269146
4.8,-0.0183751,0.00235784,-0.0268848
4.801,-0.0183549,0.00235524,-0.0268551
4.802,-0.0183347,0.00235264,-0.0268255
4.803,-0.0183146,0.00235005,-0.0267958
4.804,-0.0182944,0.00234745,-0.0267662
4.805,-0.0182743,0.00234486,-0.0267366
4.806,-0.0182543,0.00234227,-0.0267071
4.807,-0.0182342,0.00233969,-0.0266776
4.808,-0.0182142,0.00233711,-0.0266481
4.809,-0.0181941,0.00233453,-0.0266187
4.81,-0.0181741,0.00233195,-0.0265893
4.811,-0.0181542,0.00232938,-0.0265599
4.812,-0.0181342,0.00232681,-0.0265305
4.813,-0.0181143,0.00232424,-0.0265012
4.814,-0.0180944,0.00232168,-0.026472
4.815,-0.0180745,0.00231911,-0.0264427
4.816,-0.0180546,0.00231655,-0.0264135
4.817,-0.0180348,0.002314,-0.0263843
4.818,-0.018015,0.00231144,-0.0263552
4.819,-0.0179952,0.00230889,-0.026326
4.82,-0.0179754,0.00230635,-0.0262969
4.821,-0.0179557,0.0023038,-0.0262679
4.822,-0.0179359,0.00230126,-0.0262389
4.823,-0.0179162,0.00229872,-0.0262099
4.824,-0.0178965,0.00229618,-0.0261809
4.825,-0.0178769,0.00229365,-0.026152
4.826,-0.0178572,0.00229112,-0.0261231
4.827,-0.0178376,0.00228859,-0.0260942
4.828,-0.017818,0.00228606,-0.0260654
4.829,-0.0177984,0.00228354,-0.0260366
4.83,-0.0177789,0.00228102,-0.0260078
4.831,-0.0177593,0.0022785,-0.0259791
4.832,-0.0177398,0.00227599,-0.0259504
4.833,-0.0177203,0.00227347,-0.0259217
4.834,-0.0177009,0.00227097,-0.0258931
4.835,-0.0176814,0.00226846,-0.0258645
4.836,-0.017662,0.00226596,-0.0258359
4.837,-0.0176426,0.00226345,-0.0258074
4.838,-0.0176232,0.00226096,-0.0257788
4.839,-0.0176038,0.00225846,-0.0257504
4.84,-0.0175845,0.00225597,-0.0257219
4.841,-0.0175651,0.00225348,-0.0256935
4.842,-0.0175458,0.00225099,-0.0256651
4.843,-0.0175266,0.00224851,-0.0256367
4.844,-0.0175073,0.00224602,-0.0256084
4.845,-0.0174881,0.00224355,-0.0255801
4.846,-0.0174689,0.00224107,-0.0255519
4.847,-0.0174497,0.0022386,-0.0255236
4.848,-0.0174305,0.00223613,-0.0254954
4.849,-0.0174113,0.00223366,-0.0254673
4.85,-0.0173922,0.00223119,-0.0254391
4.851,-0.0173731,0.00222873,-0.025411
4.852,-0.017354,0.00222627,-0.0253829
4.853,-0.0173349,0.00222381,-0.0253549
4.854,-0.0173159,0.00222136,-0.0253269
4.855,-0.0172969,0.00221891,-0.0252989
4.856,-0.0172779,0.00221646,-0.0252709
4.857,-0.0172589,0.00221401,-0.025243
4.858,-0.0172399,0.00221157,-0.0252151
4.859,-0.017221,0.00220912,-0.0251873
4.86,-0.017202,0.00220669,-0.0251594
4.861,-0.0171831,0.00220425,-0.0251316
4.862,-0.0171643,0.00220182,-0.0251039
4.863,-0.0171454,0.00219939,-0.0250761
4.864,-0.0171266,0.00219696,-0.0250484
4.865,-0.0171077,0.00219453,-0.0250207
4.866,-0.017089,0.00219211,-0.0249931
4.867,-0.0170702,0.00218969,-0.0249655
4.868,-0.0170514,0.00218728,-0.0249379
4.869,-0.0170327,0.00218486,-0.0249103
4.87,-0.017014,0.00218245,-0.0248828
4.871,-0.0169953,0.00218004,-0.0248553
4.872,-0.0169766,0.00217763,-0.0248279
4.873,-0.016958,0.00217523,-0.0248004
4.874,-0.0169393,0.00217283,-0.024773
4.875,-0.0169207,0.00217043,-0.0247457
4.876,-0.0169021,0.00216803,-0.0247183
4.877,-0.0168835,0.00216564,-0.024691
4.878,-0.016865,0.00216325,-0.0246637
4.879,-0.0168465,0.00216086,-0.0246365
4.88,-0.016828,0.00215848,-0.0246093
4.881,-0.0168095,0.00215609,-0.0245821
4.882,-0.016791,0.00215371,-0.0245549
4.883,-0.0167726,0.00215134,-0.0245278
4.884,-0.0167541,0.00214896,-0.0245007
4.885,-0.0167357,0.00214659,-0.0244736
4.886,-0.0167173,0.00214422,-0.0244466
4.887,-0.016699,0.00214185,-0.0244195
4.888,-0.0166806,0.00213949,-0.0243926
4.889,-0.0166623,0.00213713,-0.0243656
4.89,-0.016644,0.00213477,-0.0243387
4.891,-0.0166257,0.00213241,-0.0243118
4.892,-0.0166074,0.00213006,-0.0242849
4.893,-0.0165892,0.00212771,-0.0242581
4.894,-0.016571,0.00212536,-0.0242313
4.895,-0.0165528,0.00212301,-0.0242045
4.896,-0.0165346,0.00212067,-0.0241778
4.897,-0.0165164,0.00211833,-0.0241511
4.898,-0.0164983,0.00211599,-0.0241244
4.899,-0.0164801,0.00211365,-0.0240977
4.9,-0.016462,0.00211132,-0.0240711
4.901,-0.0164439,0.00210899,-0.0240445
4.902,-0.0164259,0.00210666,-0.0240179
4.903,-0.0164078,0.00210433,-0.0239914
4.904,-0.0163898,0.00210201,-0.0239649
4.905,-0.0163718,0.00209969,-0.0239384
4.906,-0.0163538,0.00209737,-0.023912
4.907,-0.0163358,0.00209506,-0.0238855
4.908,-0.0163179,0.00209274,-0.0238592
4.909,-0.0163,0.00209043,-0.0238328
4.91,-0.0162821,0.00208813,-0.0238065
4.911,-0.0162642,0.00208582,-0.0237802
4.912,-0.0162463,0.00208352,-0.0237539
4.913,-0.0162285,0.00208122,-0.0237276
4.914,-0.0162106,0.00207892,-0.0237014
4.915,-0.0161928,0.00207662,-0.0236752
4.916,-0.016175,0.00207433,-0.0236491
4.917,-0.0161573,0.00207204,-0.0236229
4.918,-0.0161395,0.00206975,-0.0235968
4.919,-0.0161218,0.00206747,-0.0235708
4.92,-0.0161041,0.00206519,-0.0235447
4.921,-0.0160864,0.00206291,-0.0235187
4.922,-0.0160687,0.00206063,-0.0234927
4.923,-0.0160511,0.00205835,-0.0234668
4.924,-0.0160334,0.00205608,-0.0234408
4.925,-0.0160158,0.00205381,-0.0234149
4.926,-0.0159982,0.00205154,-0.0233891
4.927,-0.0159806,0.00204928,-0.0233632
4.928,-0.0159631,0.00204702,-0.0233374
4.929,-0.0159455,0.00204476,-0.0233116
4.93,-0.015928,0.0020425,-0.0232859
4.931,-0.0159105,0.00204024,-0.0232601
4.932,-0.0158931,0.00203799,-0.0232344
4.933,-0.0158756,0.00203574,-0.0232088
4.934,-0.0158582,0.00203349,-0.0231831
4.935,-0.0158407,0.00203125,-0.0231575
4.936,-0.0158233,0.00202901,-0.0231319
4.937,-0.015806,0.00202677,-0.0231064
4.938,-0.0157886,0.00202453,-0.0230808
4.939,-0.0157712,0.00202229,-0.0230553
4.94,-0.0157539,0.00202006,-0.0230299
4.941,-0.0157366,0.00201783,-0.0230044
4.942,-0.0157193,0.0020156,-0.022979
4.943,-0.0157021,0.00201338,-0.0229536
4.944,-0.0156848,0.00201115,-0.0229283
4.945,-0.0156676,0.00200893,-0.0229029
4.946,-0.0156504,0.00200672,-0.0228776
4.947,-0.0156332,0.0020045,-0.0228523
4.948,-0.015616,0.00200229,-0.0228271
4.949,-0.0155989,0.00200008,-0.0228019
4.95,-0.0155817,0.00199787,-0.0227767
4.951,-0.0155646,0.00199566,-0.0227515
4.952,-0.0155475,0.00199346,-0.0227264
4.953,-0.0155304,0.00199126,-0.0227013
4.954,-0.0155134,0.00198906,-0.0226762
4.955,-0.0154963,0.00198686,-0.0226511
4.956,-0.0154793,0.00198467,-0.0226261
4.957,-0.0154623,0.00198248,-0.0226011
4.958,-0.0154453,0.00198029,-0.0225761
4.959,-0.0154283,0.0019781,-0.0225512
4.96,-0.0154114,0.00197592,-0.0225263
4.961,-0.0153945,0.00197374,-0.0225014
4.962,-0.0153776,0.00197156,-0.0224765
4.963,-0.0153607,0.00196938,-0.0224517
4.964,-0.0153438,0.00196721,-0.0224269
4.965,-0.0153269,0.00196504,-0.0224021
4.966,-0.0153101,0.00196287,-0.0223774
4.967,-0.0152933,0.0019607,-0.0223526
4.968,-0.0152765,0.00195853,-0.0223279
4.969,-0.0152597,0.00195637,-0.0223033
4.97,-0.0152429,0.00195421,-0.0222786
4.971,-0.0152262,0.00195205,-0.022254
4.972,-0.0152095,0.0019499,-0.0222294
4.973,-0.0151928,0.00194775,-0.0222049
4.974,-0.0151761,0.00194559,-0.0221803
4.975,-0.0151594,0.00194345,-0.0221558
4.976,-0.0151428,0.0019413,-0.0221314
4.977,-0.0151261,0.00193916,-0.0221069
4.978,-0.0151095,0.00193702,-0.0220825
4.979,-0.0150929,0.00193488,-0.0220581
4.98,-0.0150763,0.00193274,-0.0220337
4.981,-0.0150598,0.00193061,-0.0220094
4.982,-0.0150432,0.00192848,-0.0219851
4.983,-0.0150267,0.00192635,-0.0219608
4.984,-0.0150102,0.00192422,-0.0219365
4.985,-0.0149937,0.00192209,-0.0219123
4.986,-0.0149773,0.00191997,-0.0218881
4.987,-0.0149608,0.00191785,-0.0218639
4.988,-0.0149444,0.00191573,-0.0218397
4.989,-0.014928,0.00191362,-0.0218156
4.99,-0.0149116,0.00191151,-0.0217915
4.991,-0.0148952,0.0019094,-0.0217674
4.992,-0.0148788,0.00190729,-0.0217434
4.993,-0.0148625,0.00190518,-0.0217193
4.994,-0.0148462,0.00190308,-0.0216954
4.995,-0.0148299,0.00190098,-0.0216714
4.996,-0.0148136,0.00189888,-0.0216474
4.997,-0.0147973,0.00189678,-0.0216235
4.998,-0.014781,0.00189469,-0.0215996
4.999,-0.0147648,0.0018926,-0.0215758
5,-0.0147486,0.00189051,-0.0215519
5.001,-0.0147324,0.00188842,-0.0215281
5.002,-0.0147162,0.00188633,-0.0215043
5.003,-0.0147,0.00188425,-0.0214806
5.004,-0.0146839,0.00188217,-0.0214569
5.005,-0.0146678,0.00188009,-0.0214332
5.006,-0.0146517,0.00187802,-0.0214095
5.007,-0.0146356,0.00187594,-0.0213858
5.008,-0.0146195,0.00187387,-0.0213622
5.009,-0.0146034,0.0018718,-0.0213386
5.01,-0.0145874,0.00186973,-0.021315
5.011,-0.0145714,0.00186767,-0.0212915
5.012,-0.0145554,0.00186561,-0.021268
5.013,-0.0145394,0.00186355,-0.0212445
5.014,-0.0145234,0.00186149,-0.021221
5.015,-0.0145075,0.00185944,-0.0211975
5.016,-0.0144915,0.00185738,-0.0211741
5.017,-0.0144756,0.00185533,-0.0211507
5.018,-0.0144597,0.00185328,-0.0211274
5.019,-0.0144438,0.00185124,-0.021104
5.02,-0.014428,0.00184919,-0.0210807
5.021,-0.0144121,0.00184715,-0.0210574
5.022,-0.0143963,0.00184511,-0.0210342
5.023,-0.0143805,0.00184307,-0.0210109
5.024,-0.0143647,0.00184104,-0.0209877
5.025,-0.0143489,0.00183901,-0.0209645
5.026,-0.0143332,0.00183698,-0.0209414
5.027,-0.0143174,0.00183495,-0.0209182
5.028,-0.0143017,0.00183292,-0.0208951
5.029,-0.014286,0.0018309,-0.0208721
5.03,-0.0142703,0.00182888,-0.020849
5.031,-0.0142546,0.00182686,-0.020826
5.032,-0.014239,0.00182484,-0.020803
5.033,-0.0142233,0.00182282,-0.02078
5.034,-0.0142077,0.00182081,-0.020757
5.035,-0.0141921,0.0018188,-0.0207341
5.036,-0.0141765,0.00181679,-0.0207112
5.037,-0.014161,0.00181479,-0.0206883
5.038,-0.0141454,0.00181278,-0.0206655
5.039,-0.0141299,0.00181078,-0.0206426
5.04,-0.0141144,0.00180878,-0.0206198
5.041,-0.0140989,0.00180678,-0.020597
5.042,-0.0140834,0.00180479,-0.0205743
5.043,-0.0140679,0.0018028,-0.0205516
5.044,-0.0140525,0.00180081,-0.0205289
5.045,-0.014037,0.00179882,-0.0205062
5.046,-0.0140216,0.00179683,-0.0204835
5.047,-0.0140062,0.00179485,-0.0204609
5.048,-0.0139908,0.00179287,-0.0204383
5.049,-0.0139755,0.00179089,-0.0204157
5.05,-0.0139601,0.00178891,-0.0203932
5.051,-0.0139448,0.00178693,-0.0203707
5.052,-0.0139295,0.00178496,-0.0203482
5.053,-0.0139142,0.00178299,-0.0203257
5.054,-0.0138989,0.00178102,-0.0203032
5.055,-0.0138836,0.00177905,-0.0202808
5.056,-0.0138684,0.00177709,-0.0202584
5.057,-0.0138532,0.00177513,-0.020236
5.058,-0.0138379,0.00177317,-0.0202137
5.059,-0.0138227,0.00177121,-0.0201913
5.06,-0.0138076,0.00176925,-0.020169
5.061,-0.0137924,0.0017673,-0.0201468
5.062,-0.0137773,0.00176535,-0.0201245
5.063,-0.0137621,0.0017634,-0.0201023
5.064,-0.013747,0.00176145,-0.0200801
5.065,-0.0137319,0.00175951,-0.0200579
5.066,-0.0137168,0.00175757,-0.0200357
5.067,-0.0137018,0.00175563,-0.0200136
5.068,-0.0136867,0.00175369,-0.0199915
5.069,-0.0136717,0.00175175,-0.0199694
5.07,-0.0136567,0.00174982,-0.0199474
5.071,-0.0136417,0.00174788,-0.0199253
5.072,-0.0136267,0.00174595,-0.0199033
5.073,-0.0136117,0.00174403,-0.0198813
5.074,-0.0135968,0.0017421,-0.0198594
5.075,-0.0135819,0.00174018,-0.0198374
5.076,-0.0135669,0.00173826,-0.0198155
5.077,-0.0135521,0.00173634,-0.0197936
5.078,-0.0135372,0.00173442,-0.0197718
5.079,-0.0135223,0.0017325,-0.0197499
5.08,-0.0135075,0.00173059,-0.0197281
5.081,-0.0134926,0.00172868,-0.0197063
5.082,-0.0134778,0.00172677,-0.0196846
5.083,-0.013463,0.00172487,-0.0196628
5.084,-0.0134482,0.00172296,-0.0196411
5.085,-0.0134335,0.00172106,-0.0196194
5.086,-0.0134187,0.00171916,-0.0195977
5.087,-0.013404,0.00171726,-0.0195761
5.088,-0.0133893,0.00171536,-0.0195545
5.089,-0.0133745,0.00171347,-0.0195329
5.09,-0.0133599,0.00171158,-0.0195113
5.091,-0.0133452,0.00170969,-0.0194897
5.092,-0.0133305,0.0017078,-0.0194682
5.093,-0.0133159,0.00170592,-0.0194467
5.094,-0.0133013,0.00170403,-0.0194252
5.095,-0.0132867,0.00170215,-0.0194038
5.096,-0.0132721,0.00170027,-0.0193824
5.097,-0.0132575,0.00169839,-0.0193609
5.098,-0.013243,0.00169652,-0.0193396
5.099,-0.0132284,0.00169465,-0.0193182
5.1,-0.0132139,0.00169277,-0.0192969
5.101,-0.0131994,0.00169091,-0.0192756
5.102,-0.0131849,0.00168904,-0.0192543
5.103,-0.0131704,0.00168717,-0.019233
5.104,-0.0131559,0.00168531,-0.0192118
5.105,-0.0131415,0.00168345,-0.0191905
5.106,-0.0131271,0.00168159,-0.0191693
5.107,-0.0131127,0.00167973,-0.0191482
5.108,-0.0130983,0.00167788,-0.019127
5.109,-0.0130839,0.00167603,-0.0191059
5.11,-0.0130695,0.00167418,-0.0190848
5.111,-0.0130552,0.00167233,-0.0190637
5.112,-0.0130408,0.00167048,-0.0190427
5.113,-0.0130265,0.00166864,-0.0190216
5.114,-0.0130122,0.0016668,-0.0190006
5.115,-0.0129979,0.00166496,-0.0189797
5.116,-0.0129836,0.00166312,-0.0189587
5.117,-0.0129694,0.00166128,-0.0189378
5.118,-0.0129551,0.00165945,-0.0189168
5.119,-0.0129409,0.00165761,-0.0188959
5.12,-0.0129267,0.00165578,-0.0188751
5.121,-0.0129125,0.00165396,-0.0188542
5.122,-0.0128983,0.00165213,-0.0188334
5.123,-0.0128842,0.00165031,-0.0188126
5.124,-0.01287,0.00164848,-0.0187918
5.125,-0.0128559,0.00164666,-0.0187711
5.126,-0.0128418,0.00164485,-0.0187504
5.127,-0.0128277,0.00164303,-0.0187296
5.128,-0.0128136,0.00164122,-0.018709
5.129,-0.0127995,0.0016394,-0.0186883
5.13,-0.0127855,0.00163759,-0.0186677
5.131,-0.0127714,0.00163579,-0.018647
5.132,-0.0127574,0.00163398,-0.0186265
5.133,-0.0127434,0.00163218,-0.0186059
5.134,-0.0127294,0.00163037,-0.0185853
5.135,-0.0127154,0.00162857,-0.0185648
5.136,-0.0127015,0.00162678,-0.0185443
5.137,-0.0126875,0.00162498,-0.0185238
5.138,-0.0126736,0.00162319,-0.0185034
5.139,-0.0126597,0.00162139,-0.0184829
5.14,-0.0126458,0.0016196,-0.0184625
5.141,-0.0126319,0.00161782,-0.0184421
5.142,-0.012618,0.00161603,-0.0184218
5.143,-0.0126042,0.00161425,-0.0184014
5.144,-0.0125903,0.00161246,-0.0183811
5.145,-0.0125765,0.00161068,-0.0183608
5.146,-0.0125627,0.0016089,-0.0183405
5.147,-0.0125489,0.00160713,-0.0183203
5.148,-0.0125351,0.00160535,-0.0183001
5.149,-0.0125214,0.00160358,-0.0182799
5.15,-0.0125076,0.00160181,-0.0182597
5.151,-0.0124939,0.00160004,-0.0182395
5.152,-0.0124802,0.00159828,-0.0182194
5.153,-0.0124665,0.00159651,-0.0181992
5.154,-0.0124528,0.00159475,-0.0181792
5.155,-0.0124391,0.00159299,-0.0181591
5.156,-0.0124255,0.00159123,-0.018139
5.157,-0.0124118,0.00158947,-0.018119
5.158,-0.0123982,0.00158772,-0.018099
5.159,-0.0123846,0.00158597,-0.018079
5.16,-0.012371,0.00158421,-0.018059
5.161,-0.0123574,0.00158247,-0.0180391
5.162,-0.0123438,0.00158072,-0.0180192
5.163,-0.0123303,0.00157897,-0.0179993
5.164,-0.0123167,0.00157723,-0.0179794
5.165,-0.0123032,0.00157549,-0.0179596
5.166,-0.0122897,0.00157375,-0.0179397
5.167,-0.0122762,0.00157201,-0.0179199
5.168,-0.0122627,0.00157028,-0.0179001
5.169,-0.0122493,0.00156854,-0.0178804
5.17,-0.0122358,0.00156681,-0.0178606
5.171,-0.0122224,0.00156508,-0.0178409
5.172,-0.012209,0.00156335,-0.0178212
5.173,-0.0121956,0.00156163,-0.0178015
5.174,-0.0121822,0.0015599,-0.0177819
5.175,-0.0121688,0.00155818,-0.0177622
5.176,-0.0121555,0.00155646,-0.0177426
5.177,-0.0121421,0.00155474,-0.017723
5.178,-0.0121288,0.00155303,-0.0177035
5.179,-0.0121155,0.00155131,-0.0176839
5.18,-0.0121022,0.0015496,-0.0176644
5.181,-0.0120889,0.00154789,-0.0176449
5.182,-0.0120756,0.00154618,-0.0176254
5.183,-0.0120624,0.00154447,-0.017606
5.184,-0.0120491,0.00154277,-0.0175865
5.185,-0.0120359,0.00154107,-0.0175671
5.186,-0.0120227,0.00153937,-0.0175477
5.187,-0.0120095,0.00153767,-0.0175283
5.188,-0.0119963,0.00153597,-0.017509
5.189,-0.0119831,0.00153427,-0.0174896
5.19,-0.01197,0.00153258,-0.0174703
