time,q_x,q_z,q_pitch,q_lh,q_lk,q_rh,q_rk,v_x,v_z,v_pitch,v_lh,v_lk,v_rh,v_rk,tau_lh,tau_lk,tau_rh,tau_rk
6.8010,0.109083,0.479694,0.030767,0.493801,-1.656355,0.737021,-1.479527,0.076888,-0.005935,-0.078984,-3.127690,1.232234,0.338895,-0.026962,-0.003613,-0.107770,-0.143397,12.765674
6.8110,0.109860,0.479637,0.030015,0.462937,-1.643375,0.740372,-1.479777,0.078383,-0.005650,-0.072023,-3.050313,1.349868,0.331845,-0.023388,0.005235,-0.093936,-0.184265,12.752689
6.8210,0.110654,0.479582,0.029337,0.432927,-1.629289,0.743649,-1.479990,0.080150,-0.005333,-0.064293,-2.958649,1.454791,0.324355,-0.019524,0.013769,-0.081160,-0.222225,12.738389
6.8310,0.111466,0.479530,0.028740,0.403904,-1.614226,0.746850,-1.480163,0.082186,-0.004990,-0.055865,-2.854407,1.546409,0.316530,-0.015398,0.021777,-0.069616,-0.256980,12.723285
6.8410,0.112300,0.479482,0.028230,0.375985,-1.598322,0.749971,-1.480293,0.084487,-0.004625,-0.046822,-2.739288,1.624278,0.308489,-0.011037,0.029131,-0.059453,-0.288387,12.707860
6.8510,0.113159,0.479438,0.027814,0.349269,-1.581717,0.753011,-1.480378,0.087052,-0.004244,-0.037257,-2.614917,1.688094,0.300361,-0.006461,0.035794,-0.050792,-0.316457,12.692539
6.8610,0.114045,0.479398,0.027497,0.323841,-1.564551,0.755970,-1.480417,0.089876,-0.003852,-0.027265,-2.482790,1.737670,0.292275,-0.001689,0.041817,-0.043722,-0.341354,12.677658
6.8710,0.114960,0.479362,0.027280,0.299771,-1.546969,0.758849,-1.480407,0.092959,-0.003454,-0.016940,-2.344230,1.772919,0.284359,0.003268,0.047337,-0.038298,-0.363372,12.663456
6.8810,0.115908,0.479329,0.027169,0.277116,-1.529113,0.761651,-1.480346,0.096298,-0.003053,-0.006374,-2.200360,1.793839,0.276732,0.008404,0.052565,-0.034544,-0.382916,12.650067
6.8910,0.116891,0.479301,0.027164,0.255924,-1.511126,0.764378,-1.480233,0.099892,-0.002651,0.004352,-2.052082,1.800495,0.269501,0.013723,0.057771,-0.032452,-0.400468,12.637528
6.9010,0.117911,0.479277,0.027267,0.236236,-1.493151,0.767035,-1.480065,0.103744,-0.002251,0.015167,-1.900076,1.793014,0.262759,0.019231,0.063267,-0.031993,-0.416564,12.625788
6.9110,0.118970,0.479256,0.027478,0.218087,-1.475327,0.769628,-1.479842,0.107853,-0.001856,0.026010,-1.744807,1.771571,0.256578,0.024945,0.069389,-0.033114,-0.431757,12.614730
6.9210,0.120073,0.479240,0.027798,0.201507,-1.457793,0.772163,-1.479560,0.112223,-0.001464,0.036837,-1.586543,1.736389,0.251015,0.030883,0.076477,-0.035754,-0.446592,12.604193
6.9310,0.121220,0.479227,0.028226,0.186526,-1.440686,0.774646,-1.479217,0.116858,-0.001078,0.047616,-1.425379,1.687733,0.246108,0.037072,0.084855,-0.039839,-0.461575,12.593995
6.9410,0.122416,0.479219,0.028761,0.173172,-1.424138,0.777083,-1.478811,0.121763,-0.000697,0.058327,-1.261267,1.625918,0.241875,0.043543,0.094814,-0.045299,-0.477157,12.583953
6.9510,0.123661,0.479214,0.029403,0.161476,-1.408279,0.779482,-1.478339,0.126943,-0.000320,0.068961,-1.094049,1.551303,0.238325,0.050330,0.106600,-0.052065,-0.493713,12.573907
6.9610,0.124961,0.479213,0.030150,0.151471,-1.393234,0.781849,-1.477796,0.132404,0.000052,0.079516,-0.923495,1.464301,0.235452,0.057473,0.120397,-0.060075,-0.511528,12.563732
6.9710,0.126316,0.479215,0.031003,0.143191,-1.379126,0.784190,-1.477181,0.138155,0.000419,0.089997,-0.749335,1.365382,0.233245,0.065013,0.136326,-0.069279,-0.530795,12.553354
6.9810,0.127731,0.479221,0.031961,0.136674,-1.366069,0.786514,-1.476487,0.144202,0.000783,0.100409,-0.571296,1.255078,0.231688,0.072995,0.154434,-0.079639,-0.551609,12.542757
6.9910,0.129207,0.479231,0.033022,0.131959,-1.354176,0.788825,-1.475711,0.150555,0.001143,0.110756,-0.389129,1.133988,0.230769,0.081467,0.174693,-0.091127,-0.573969,12.531981
7.0010,0.130749,0.479245,0.034186,0.129090,-1.343550,0.791131,-1.474847,0.157222,0.001501,0.121041,-0.202642,1.002785,0.230479,0.090481,0.197006,-0.103728,-0.597786,12.521126
7.0110,0.132360,0.479269,0.035459,0.127575,-1.335390,0.793402,-1.473834,0.164156,0.003071,0.132305,-0.114043,0.680859,0.225041,0.108628,-0.127533,-0.252303,-0.269940,12.923181
7.0210,0.134040,0.479306,0.036835,0.126810,-1.329872,0.795641,-1.472661,0.171289,0.004302,0.141422,-0.048333,0.458341,0.223751,0.124235,-0.128485,-0.251411,-0.258689,12.856637
7.0310,0.135793,0.479354,0.038286,0.126621,-1.326184,0.797895,-1.471339,0.178679,0.005168,0.147781,0.003789,0.304170,0.227597,0.138535,-0.128262,-0.250632,-0.251818,12.794704
7.0410,0.137622,0.479409,0.039786,0.126905,-1.323770,0.800217,-1.469881,0.186361,0.005676,0.151399,0.047531,0.195963,0.236707,0.151463,-0.127301,-0.249980,-0.249692,12.738074
7.0510,0.139530,0.479467,0.041308,0.127610,-1.322246,0.802658,-1.468301,0.194375,0.005870,0.152460,0.090229,0.120731,0.250734,0.163335,-0.113414,-0.247013,-0.265620,12.680363
7.0610,0.141519,0.479526,0.042830,0.128728,-1.321372,0.805261,-1.466606,0.202732,0.005766,0.151685,0.128367,0.062340,0.268733,0.174302,-0.126338,-0.251980,-0.258485,12.642447
7.0710,0.143594,0.479581,0.044335,0.130193,-1.320994,0.808063,-1.464806,0.211443,0.005409,0.149421,0.160748,0.020468,0.289986,0.184724,-0.128764,-0.251902,-0.265371,12.601516
7.0810,0.145758,0.479633,0.045811,0.131965,-1.320938,0.811093,-1.462902,0.220533,0.004847,0.145885,0.190540,-0.004361,0.314023,0.195033,-0.124314,-0.249401,-0.283319,12.559684
7.0910,0.148015,0.479677,0.047246,0.134036,-1.321059,0.814376,-1.460894,0.230028,0.004114,0.141375,0.220827,-0.017220,0.340313,0.205584,-0.117420,-0.247338,-0.308381,12.519741
7.1010,0.150370,0.479714,0.048628,0.136423,-1.320690,0.817932,-1.458778,0.239800,0.003613,0.134178,0.257254,0.310252,0.368814,0.216860,0.795000,0.425246,-1.106656,11.660248
7.1110,0.152817,0.479761,0.049794,0.139857,-1.300077,0.821882,-1.456465,0.248736,0.005587,0.096452,0.437979,4.026008,0.423270,0.245126,3.070627,2.279963,-3.033659,9.325216
7.1210,0.155346,0.479806,0.050443,0.144942,-1.239019,0.826624,-1.453974,0.254879,-0.005626,0.047820,1.413362,-2.188732,0.536820,0.190437,3.334952,3.406970,-3.020000,8.204274
7.1310,0.157895,0.479773,0.051134,0.157190,-1.254279,0.831609,-1.451882,0.254676,-0.001897,0.082408,1.073819,-1.188817,0.471702,0.221560,3.494170,4.381388,-2.837989,7.638439
7.1410,0.160432,0.479768,0.052027,0.166981,-1.264061,0.836120,-1.449537,0.252635,0.000419,0.092481,0.924240,-0.856887,0.437472,0.244156,3.863322,5.267308,-2.941343,6.694950
7.1510,0.162939,0.479782,0.052950,0.175852,-1.271816,0.840375,-1.446995,0.248814,0.002125,0.090951,0.863415,-0.724126,0.416908,0.261758,4.158883,6.039371,-3.020448,5.876575
7.1610,0.165398,0.479810,0.053823,0.184293,-1.278646,0.844460,-1.444302,0.243379,0.003396,0.083775,0.830607,-0.654691,0.402177,0.274838,4.394631,6.707827,-3.079864,5.169317
7.1710,0.167796,0.479849,0.054607,0.192464,-1.284925,0.848414,-1.441501,0.236562,0.004317,0.073686,0.806757,-0.607850,0.390062,0.283749,4.579934,7.282039,-3.123258,4.562447
7.1810,0.170118,0.479896,0.055282,0.200412,-1.290788,0.852253,-1.438633,0.228594,0.004946,0.062186,0.784940,-0.569541,0.379023,0.288821,4.722353,7.770644,-3.153848,4.046505
7.1910,0.172356,0.479948,0.055838,0.208139,-1.296291,0.855984,-1.435733,0.219697,0.005327,0.050200,0.762555,-0.534798,0.368251,0.290391,4.828460,8.181699,-3.174543,3.612705
7.2010,0.174501,0.480002,0.056274,0.215635,-1.301457,0.859607,-1.432836,0.210071,0.005498,0.038335,0.738663,-0.501897,0.357304,0.288805,4.904117,8.522760,-3.187984,3.252759
7.2110,0.176580,0.480054,0.056628,0.223052,-1.306530,0.863115,-1.429848,0.207627,0.004796,0.034427,0.741982,-0.505022,0.351555,0.298335,3.952332,5.610966,-3.227874,5.912511
7.2210,0.178654,0.480098,0.056961,0.230461,-1.311527,0.866649,-1.426887,0.207129,0.003976,0.032257,0.740513,-0.496025,0.354527,0.295018,3.992126,5.734972,-3.269289,5.786773
7.2310,0.180723,0.480133,0.057270,0.237867,-1.316452,0.870202,-1.423937,0.206700,0.003259,0.029824,0.740774,-0.489934,0.355806,0.295322,4.029648,5.860694,-3.308488,5.659275
7.2410,0.182788,0.480162,0.057554,0.245279,-1.321322,0.873763,-1.420974,0.206332,0.002635,0.027261,0.741701,-0.484626,0.356337,0.297377,4.064833,5.987827,-3.345382,5.530244
7.2510,0.184849,0.480186,0.057812,0.252703,-1.326140,0.877327,-1.417984,0.206016,0.002097,0.024662,0.742831,-0.479332,0.356418,0.300457,4.097580,6.116078,-3.379854,5.399961
7.2610,0.186908,0.480204,0.058045,0.260137,-1.330903,0.880890,-1.414959,0.205745,0.001635,0.022093,0.743947,-0.473787,0.356130,0.304256,4.127790,6.245180,-3.411798,5.268718
7.2710,0.188964,0.480218,0.058252,0.267582,-1.335609,0.884448,-1.411893,0.205513,0.001242,0.019598,0.744938,-0.467915,0.355485,0.308622,4.155378,6.374901,-3.441123,5.136797
7.2810,0.191018,0.480229,0.058435,0.275036,-1.340254,0.887998,-1.408780,0.205316,0.000910,0.017209,0.745742,-0.461709,0.354484,0.313463,4.180273,6.505037,-3.467758,5.004466
7.2910,0.193070,0.480236,0.058594,0.282497,-1.344835,0.891536,-1.405617,0.205148,0.000631,0.014945,0.746327,-0.455192,0.353126,0.318712,4.202421,6.635412,-3.491646,4.871972
7.3010,0.195121,0.480241,0.058732,0.289962,-1.349350,0.895058,-1.402399,0.205006,0.000398,0.012819,0.746677,-0.448395,0.351419,0.324312,4.221779,6.765872,-3.512744,4.739546
7.3110,0.197170,0.480244,0.058849,0.297430,-1.353796,0.898561,-1.399124,0.204887,0.000205,0.010835,0.746786,-0.441352,0.349375,0.330216,4.238313,6.896282,-3.531017,4.607395
7.3210,0.199219,0.480245,0.058947,0.304897,-1.358169,0.902042,-1.395788,0.204787,0.000046,0.008996,0.746657,-0.434095,0.347007,0.336381,4.251998,7.026527,-3.546441,4.475711
7.3310,0.201266,0.480245,0.059028,0.312362,-1.362469,0.905498,-1.392389,0.204704,-0.000084,0.007300,0.746294,-0.426656,0.344335,0.342771,4.262814,7.156502,-3.558995,4.344667
7.3410,0.203313,0.480244,0.059092,0.319822,-1.366694,0.908925,-1.388926,0.204636,-0.000189,0.005744,0.745707,-0.419064,0.341377,0.349352,4.270747,7.286117,-3.568665,4.214420
7.3510,0.205359,0.480241,0.059142,0.327275,-1.370843,0.912321,-1.385395,0.204581,-0.000273,0.004320,0.744908,-0.411345,0.338153,0.356097,4.275787,7.415291,-3.575439,4.085111
7.3610,0.207404,0.480238,0.059178,0.334718,-1.374913,0.915684,-1.381797,0.204537,-0.000341,0.003024,0.743909,-0.403521,0.334682,0.362981,4.277926,7.543951,-3.579310,3.956869
7.3710,0.209449,0.480234,0.059201,0.342151,-1.378905,0.919010,-1.378128,0.204503,-0.000394,0.001848,0.742722,-0.395613,0.330984,0.369982,4.277159,7.672031,-3.580270,3.829809
7.3810,0.211494,0.480230,0.059214,0.349571,-1.382817,0.922299,-1.374389,0.204477,-0.000435,0.000784,0.741360,-0.387639,0.327076,0.377084,4.273471,7.799466,-3.578305,3.704043
7.3910,0.213539,0.480226,0.059216,0.356976,-1.386650,0.925547,-1.370579,0.204458,-0.000466,-0.000171,0.739821,-0.379606,0.322973,0.384275,4.263706,7.924991,-3.570255,3.581640
7.4010,0.215583,0.480221,0.059210,0.364365,-1.390401,0.928753,-1.366697,0.204444,-0.000490,-0.001018,0.738108,-0.371526,0.318677,0.391541,4.249598,8.049178,-3.557849,3.461623
7.4110,0.217628,0.480216,0.059195,0.371736,-1.394072,0.931916,-1.362741,0.204435,-0.000506,-0.001768,0.736241,-0.363415,0.314207,0.398870,4.232528,8.172501,-3.542466,3.343207
7.4210,0.219672,0.480211,0.059174,0.379088,-1.397661,0.935033,-1.358712,0.204430,-0.000517,-0.002431,0.734239,-0.355284,0.309581,0.406253,4.212497,8.294919,-3.524109,3.226464
7.4310,0.221716,0.480206,0.059146,0.386418,-1.401169,0.938102,-1.354608,0.204429,-0.000525,-0.003016,0.732113,-0.347144,0.304815,0.413681,4.189505,8.416391,-3.502781,3.111455
7.4410,0.223761,0.480200,0.059113,0.393727,-1.404596,0.941124,-1.350430,0.204430,-0.000529,-0.003530,0.729875,-0.339002,0.299922,0.421150,4.163553,8.536877,-3.478482,2.998240
7.4510,0.225805,0.480195,0.059076,0.401013,-1.407941,0.944095,-1.346178,0.204433,-0.000531,-0.003982,0.727537,-0.330864,0.294914,0.428654,4.134643,8.656341,-3.451215,2.886870
7.4610,0.227849,0.480190,0.059034,0.408275,-1.411205,0.947016,-1.341850,0.204439,-0.000532,-0.004377,0.725108,-0.322737,0.289801,0.436191,4.102776,8.774744,-3.420981,2.777394
7.4710,0.229894,0.480184,0.058988,0.415513,-1.414388,0.949886,-1.337446,0.204446,-0.000532,-0.004721,0.722595,-0.314623,0.284593,0.443758,4.067953,8.892053,-3.387781,2.669855
7.4810,0.231938,0.480179,0.058939,0.422725,-1.417490,0.952703,-1.332967,0.204454,-0.000531,-0.005020,0.720005,-0.306527,0.279297,0.451353,4.030175,9.008231,-3.351618,2.564295
7.4910,0.233983,0.480174,0.058887,0.429910,-1.420510,0.955466,-1.328411,0.204463,-0.000529,-0.005278,0.717346,-0.298451,0.273919,0.458976,3.989443,9.123244,-3.312493,2.460752
7.5010,0.236028,0.480168,0.058833,0.437069,-1.423451,0.958175,-1.323780,0.204473,-0.000528,-0.005499,0.714621,-0.290397,0.268467,0.466625,3.945758,9.237059,-3.270407,2.359260
7.5110,0.238072,0.480163,0.058777,0.444199,-1.426310,0.960830,-1.319071,0.204483,-0.000526,-0.005687,0.711836,-0.282366,0.262945,0.474302,3.899121,9.349643,-3.225361,2.259854
7.5210,0.240117,0.480158,0.058719,0.451302,-1.429090,0.963429,-1.314286,0.204494,-0.000525,-0.005847,0.708995,-0.274358,0.257358,0.482007,3.849533,9.460962,-3.177357,2.162566
7.5310,0.242162,0.480153,0.058660,0.458376,-1.431790,0.965971,-1.309423,0.204504,-0.000524,-0.005980,0.706101,-0.266376,0.251709,0.489740,3.796995,9.570984,-3.126395,2.067424
7.5410,0.244207,0.480147,0.058600,0.465421,-1.434410,0.968457,-1.304483,0.204515,-0.000523,-0.006089,0.703158,-0.258419,0.246002,0.497502,3.741508,9.679679,-3.072478,1.974457
7.5510,0.246253,0.480142,0.058538,0.472436,-1.436950,0.970885,-1.299465,0.204525,-0.000523,-0.006178,0.700168,-0.250487,0.240239,0.505295,3.683073,9.787013,-3.015606,1.883693
7.5610,0.248298,0.480137,0.058476,0.479421,-1.439412,0.973256,-1.294369,0.204535,-0.000524,-0.006248,0.697134,-0.242581,0.234424,0.513120,3.621691,9.892955,-2.955781,1.795156
7.5710,0.250343,0.480132,0.058413,0.486376,-1.441794,0.975568,-1.289195,0.204544,-0.000524,-0.006301,0.694058,-0.234699,0.228558,0.520979,3.557365,9.997476,-2.893006,1.708872
7.5810,0.252389,0.480127,0.058350,0.493299,-1.444098,0.977821,-1.283942,0.204553,-0.000525,-0.006340,0.690941,-0.226844,0.222644,0.528873,3.490095,10.100544,-2.827282,1.624864
7.5910,0.254434,0.480121,0.058287,0.500191,-1.446323,0.980015,-1.278609,0.204562,-0.000527,-0.006365,0.687786,-0.219012,0.216681,0.536805,3.419884,10.202130,-2.758610,1.543156
7.6010,0.256480,0.480116,0.058223,0.507052,-1.448470,0.982148,-1.273198,0.204569,-0.000529,-0.006379,0.684593,-0.211206,0.210673,0.544775,3.346733,10.302203,-2.686994,1.463769
7.6110,0.258526,0.480111,0.058159,0.513880,-1.450540,0.984222,-1.267706,0.204576,-0.000531,-0.006382,0.681363,-0.203424,0.204619,0.552787,3.270645,10.400735,-2.612436,1.386724
7.6210,0.260572,0.480105,0.058095,0.520676,-1.452531,0.986234,-1.262134,0.204582,-0.000534,-0.006376,0.678097,-0.195665,0.198520,0.560841,3.191623,10.497696,-2.534939,1.312042
7.6310,0.262617,0.480100,0.058032,0.527438,-1.454445,0.988186,-1.256481,0.204587,-0.000536,-0.006362,0.674797,-0.187930,0.192377,0.568941,3.109668,10.593058,-2.454506,1.239744
7.6410,0.264663,0.480095,0.057968,0.534168,-1.456282,0.990076,-1.250746,0.204591,-0.000540,-0.006340,0.671462,-0.180218,0.186191,0.577089,3.024778,10.686789,-2.371132,1.169853
7.6510,0.266709,0.480089,0.057905,0.540864,-1.458042,0.991903,-1.244931,0.204594,-0.000544,-0.006313,0.668105,-0.172533,0.179962,0.585280,2.939956,10.780189,-2.287825,1.100396
7.6610,0.268755,0.480084,0.057842,0.547527,-1.459725,0.993669,-1.239033,0.204597,-0.000548,-0.006291,0.664737,-0.164877,0.173702,0.593519,2.854713,10.873066,-2.204100,1.031696
7.6710,0.270801,0.480078,0.057779,0.554156,-1.461332,0.995371,-1.233052,0.204599,-0.000554,-0.006270,0.661350,-0.157247,0.167411,0.601812,2.766589,10.964313,-2.117499,0.965400
7.6810,0.272847,0.480073,0.057716,0.560750,-1.462863,0.997010,-1.226988,0.204600,-0.000560,-0.006248,0.657939,-0.149640,0.161081,0.610163,2.675588,11.053900,-2.028021,0.901527
7.6910,0.274893,0.480067,0.057654,0.567311,-1.464317,0.998586,-1.220840,0.204601,-0.000566,-0.006225,0.654500,-0.142055,0.154712,0.618574,2.581709,11.141794,-1.935668,0.840097
7.7010,0.276939,0.480061,0.057592,0.573837,-1.465696,1.000098,-1.214608,0.204601,-0.000573,-0.006198,0.651031,-0.134491,0.148298,0.627048,2.484956,11.227965,-1.840439,0.781131
7.7110,0.278985,0.480056,0.057530,0.580328,-1.467000,1.001546,-1.208290,0.204600,-0.000580,-0.006168,0.647530,-0.126947,0.141839,0.635588,2.385329,11.312385,-1.742337,0.724648
7.7210,0.280984,0.480056,0.057413,0.586597,-1.468052,1.004453,-1.206471,0.196100,0.000605,-0.015140,0.618831,-0.101004,0.387586,-0.161375,0.737701,13.320547,0.796536,-0.195385
7.7310,0.282901,0.480070,0.057227,0.592667,-1.468980,1.009229,-1.211244,0.188185,0.002064,-0.021043,0.596985,-0.085301,0.542042,-0.702224,0.672618,13.238785,0.804738,-0.196317
7.7410,0.284742,0.480098,0.056992,0.598509,-1.469737,1.015252,-1.220385,0.180808,0.003474,-0.025342,0.573553,-0.067891,0.645266,-1.067373,0.627474,13.158420,0.796293,-0.205799
7.7510,0.286512,0.480140,0.056721,0.604116,-1.470325,1.022093,-1.232551,0.173899,0.004664,-0.028357,0.550251,-0.051694,0.710892,-1.326375,0.599227,13.083398,0.773837,-0.220629
7.7610,0.288215,0.480192,0.056426,0.609495,-1.470763,1.029419,-1.246921,0.167413,0.005568,-0.030441,0.527978,-0.037772,0.745993,-1.519860,0.584184,13.015611,0.740673,-0.238596
7.7710,0.289855,0.480251,0.056113,0.614659,-1.471076,1.036945,-1.262982,0.161317,0.006174,-0.031942,0.507269,-0.026396,0.754282,-1.671526,0.578725,12.955649,0.699971,-0.258126
7.7810,0.291436,0.480315,0.055786,0.619627,-1.471289,1.044418,-1.280396,0.155587,0.006501,-0.033177,0.488459,-0.017489,0.737874,-1.795173,0.579602,12.903346,0.654474,-0.278074
7.7910,0.292962,0.480380,0.055448,0.624417,-1.471426,1.051597,-1.298932,0.150204,0.006580,-0.034406,0.471746,-0.010826,0.698201,-1.898775,0.584072,12.858136,0.606417,-0.297601
7.8010,0.294436,0.480446,0.055096,0.629053,-1.471507,1.058257,-1.318416,0.145153,0.006449,-0.035831,0.457222,-0.006126,0.636471,-1.986820,0.589930,12.819281,0.557528,-0.316097
7.8110,0.295862,0.480509,0.054728,0.633556,-1.471550,1.064184,-1.338706,0.140419,0.006143,-0.037589,0.444893,-0.003099,0.553862,-2.061679,0.595496,12.785999,0.509067,-0.333130
7.8210,0.297241,0.480568,0.054341,0.637947,-1.471571,1.069176,-1.359678,0.135990,0.005699,-0.039760,0.434696,-0.001465,0.451591,-2.124409,0.599567,12.757546,0.461887,-0.348404
7.8310,0.298578,0.480622,0.053929,0.642247,-1.471582,1.073043,-1.381211,0.131853,0.005147,-0.042375,0.426510,-0.000968,0.330925,-2.175236,0.601354,12.733254,0.416504,-0.361730
7.8410,0.299875,0.480670,0.053489,0.646476,-1.471593,1.075608,-1.403186,0.127999,0.004514,-0.045427,0.420180,-0.001382,0.193173,-2.213874,0.600413,12.712553,0.373164,-0.373001
7.8510,0.301135,0.480711,0.053016,0.650651,-1.471613,1.076708,-1.425478,0.124416,0.003822,-0.048877,0.415524,-0.002507,0.039670,-2.239721,0.596570,12.694979,0.331916,-0.382169
7.8610,0.302361,0.480745,0.052507,0.654788,-1.471647,1.076192,-1.447954,0.121093,0.003090,-0.052669,0.412351,-0.004176,-0.128228,-2.252007,0.589849,12.680172,0.292674,-0.389233
7.8710,0.303555,0.480772,0.051958,0.658900,-1.471700,1.073925,-1.470475,0.118020,0.002334,-0.056736,0.410468,-0.006246,-0.309140,-2.249897,0.580407,12.667870,0.255274,-0.394223
7.8810,0.304719,0.480791,0.051367,0.662999,-1.471775,1.069784,-1.492892,0.115188,0.001565,-0.061005,0.409691,-0.008598,-0.501644,-2.232576,0.568481,12.657901,0.219522,-0.397190
7.8910,0.305857,0.480803,0.050733,0.667096,-1.471875,1.063661,-1.515048,0.112588,0.000794,-0.065407,0.409846,-0.011133,-0.704256,-2.199307,0.554330,12.650171,0.185232,-0.398201
7.9010,0.306969,0.480806,0.050055,0.671199,-1.472000,1.055463,-1.536781,0.110209,0.000029,-0.069877,0.410780,-0.013772,-0.915402,-2.149489,0.538203,12.644650,0.152259,-0.397329
7.9110,0.308059,0.480803,0.049331,0.675315,-1.472153,1.045115,-1.557922,0.108044,-0.000725,-0.074358,0.412356,-0.016446,-1.133389,-2.082695,0.520296,12.641356,0.120520,-0.394657
7.9210,0.309129,0.480791,0.048563,0.679450,-1.472332,1.032558,-1.578302,0.106086,-0.001462,-0.078798,0.414455,-0.019098,-1.356377,-1.998711,0.500733,12.640332,0.090008,-0.390265
7.9310,0.310180,0.480773,0.047751,0.683608,-1.472537,1.017753,-1.597746,0.104327,-0.002179,-0.083154,0.416972,-0.021679,-1.582355,-1.897559,0.479547,12.641625,0.060797,-0.384240
7.9410,0.311214,0.480747,0.046896,0.687793,-1.472768,1.000682,-1.616087,0.102764,-0.002870,-0.087389,0.419818,-0.024143,-1.809127,-1.779521,0.456670,12.645258,0.033043,-0.376663
7.9510,0.312234,0.480715,0.046000,0.692008,-1.473022,0.981350,-1.633156,0.101393,-0.003532,-0.091466,0.422911,-0.026449,-2.034307,-1.645157,0.431934,12.651202,0.006973,-0.367618
7.9610,0.313241,0.480676,0.045063,0.696255,-1.473298,0.959787,-1.648796,0.100213,-0.004162,-0.095348,0.426175,-0.028552,-2.255332,-1.495312,0.405079,12.659350,-0.017126,-0.357184
7.9710,0.314238,0.480631,0.044090,0.700536,-1.473594,0.936049,-1.662857,0.099224,-0.004754,-0.098998,0.429536,-0.030410,-2.469490,-1.331119,0.375772,12.669490,-0.038928,-0.345437
7.9810,0.315226,0.480580,0.043081,0.704850,-1.473907,0.910220,-1.675204,0.098432,-0.005304,-0.102368,0.432916,-0.031978,-2.673960,-1.153993,0.343633,12.681281,-0.058089,-0.332454
7.9910,0.316207,0.480524,0.042040,0.709197,-1.474234,0.882414,-1.685716,0.097843,-0.005807,-0.105403,0.436234,-0.033210,-2.865880,-0.965622,0.308277,12.694247,-0.074277,-0.318306
